Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
AQUATIC FISHERIES,5641.0,5641.0,5641.0,5641.0,5641.0,5641.0,5641.0,5641.0,5641.0,6257.901820382802,6209.563708172296,5158.726779684192,5359.514622971416,6327.922274415498
ARABIAN BOOK HOUSE,28000.0,31040.0,34080.0,25150.0,16220.0,12040.0,7860.0,9260.0,17720.0,14419.540560370311,27083.15667975636,26928.578929997864,14448.31533771113,17828.509886710206
ARABIAN LIGHTS,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1745.0,1311.4631033848273,3036.176741301315,3480.989837329485,2313.7921420788625,1754.2166218857747
ARABIAN LINKS,41613.0,20705.0,20705.0,20705.0,20705.0,20705.0,20705.0,20705.0,20705.0,25574.30578281125,27074.11866636912,27667.1484577104,24534.19618251885,26877.55352294247
ARABIAN MARINE AND DIVING CENTRE P. LTD.,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,6279.858396888361,6224.5526581356535,5981.286228351411,8042.15123192803,7274.401802977431
ARAFA AGENCIES,125814.0,29440.0,29440.0,29440.0,29440.0,29440.0,29440.0,29440.0,29440.0,25341.374912271625,26573.211732960423,28604.047901778715,19840.558029036158,21423.204365803627
ARAFA PLYWOODS AND VENEERS,80000.0,59464.0,38928.0,18392.0,28000.0,37000.0,46000.0,47546.0,49092.0,57625.419834912405,49252.68397302064,42885.060113336775,27689.23573640862,20218.314936860348
ARAFA REGENCY,26985.0,26985.0,26985.0,26985.0,26985.0,26985.0,26985.0,26985.0,26985.0,29977.980659516063,32219.520848872955,30839.22651014931,24908.95893354842,25619.401914189337
ARAKU ORIGINALS LIMITED,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,232.1495834152447,646.5746874421602,481.6881648936542,273.4910749620758,598.2373087703018
ARAMBANS EXPORTERS (P) LTD.,128754.0,140358.0,81642.0,20799.0,12847.5,4896.0,5600.0,4896.0,4192.0,79.22563698131125,0.0,5441.661857155967,11663.902270173889,5781.615070997854
ARANYA AYURVEDA VAIDYASALA,7630.0,7630.0,7630.0,7630.0,7630.0,7630.0,7630.0,7630.0,7630.0,8047.986186838127,7229.995136768906,7846.811818499234,8489.092743353453,7654.321897146176
ARASAN BUSINESS COMBINES P. LTD.,26071.0,26071.0,26071.0,26071.0,26071.0,26071.0,26071.0,26071.0,26071.0,27324.316728463746,25440.18643348338,25518.69363138778,23118.432027999777,23547.881111462135
ARATHI CASHEW COMPANY,146288.0,95860.0,95860.0,95860.0,95860.0,95860.0,95860.0,95860.0,95860.0,92178.55742959517,99987.58037252352,98694.45764821942,86229.3227397207,93507.00796492537
ARATHI I TECH PANEL INDUSTRIES,888200.0,888200.0,888200.0,888200.0,888200.0,888200.0,888200.0,888200.0,554100.0,540129.2709333822,588370.7328600325,600541.7002876117,864971.5462858006,849232.8887937841
ARATHY CASHEWS,161356.0,161356.0,161356.0,161356.0,161356.0,161356.0,161356.0,161356.0,161356.0,166860.84138300538,168222.25976012042,165854.07570312067,171013.63883199263,166259.6416679658
ARAVIND TRADERS,128638.0,32350.0,96663.0,76800.0,36750.0,23500.0,27760.0,32310.0,32310.0,41829.82131750439,43876.50796941633,41180.81165317388,38059.84698254708,38541.55884477403
ARBEE AGENCIES,7974.0,7974.0,7974.0,7974.0,7974.0,7974.0,7974.0,7974.0,7974.0,8277.28359909379,8548.871464475757,9069.023152291542,7589.506467237137,7280.207091513788
ARBEE AQUATIC PROTEINS P. LTD.,86040.0,86040.0,86040.0,45520.0,5000.0,12300.0,19600.0,26900.0,7000.0,9302.538527870784,9692.2680239568,17905.649794998462,9535.119297439,12176.403553919052
ARBEE BIOMARINE EXTRACTS P. LTD.,1024.0,1024.0,1024.0,26900.0,78920.0,130940.0,1022976.0,547517.0,1072700.0,1058003.5917434653,1049193.3886984438,1042700.4033323928,79496.27148938645,70071.55262293492
ARCELORMITTAL PROJECTS INDIA P. LTD.,148127.0,148127.0,148127.0,148127.0,148127.0,148127.0,148127.0,931521.0,931521.0,948676.1154390991,960715.5172382232,974565.9336325376,151945.30359665526,160612.86313868104
ARCHIDO REALTORS,75563.0,75563.0,75563.0,75563.0,75563.0,75563.0,75563.0,75563.0,75563.0,76618.16346905823,77789.66300638451,78377.97117499809,82462.81975527969,80256.81767248281
ARCHIVE PLY INDUSTRIES LTD.,36996.0,38425.0,129360.0,129360.0,129360.0,129360.0,129360.0,129360.0,129360.0,124330.07586147904,128479.97341794823,109244.60857151938,139218.08381556498,128743.65735992743
ARFIN STORES,11100.0,11100.0,11100.0,11100.0,11100.0,11100.0,11100.0,11100.0,11100.0,12090.008239888586,11309.30737364292,11822.748596896769,11822.760829648352,13177.2371937047
ARGON IMPEX P. LTD.,4645.0,4645.0,4645.0,4645.0,4645.0,4645.0,4645.0,4645.0,4645.0,3695.8037682352574,3235.186346148839,2409.7590414069127,2293.262840472511,804.2555337479571
ARIA IMPEX,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,54.339120016549714,685.7094892417081,481.6881648936542,273.4910749620758,598.2373087703018
ARIANE TOOLS & COMPONENTS,13860.0,21365.4,28870.8,36376.2,43881.6,51387.0,38541.33,25695.67,12850.0,8327.609092380153,15549.314548492548,18582.303848848213,35669.301415930735,42968.52144148701
ARIES CASHEW EXPORTS,97194.0,172603.0,172603.0,172603.0,172603.0,172603.0,172603.0,172603.0,172603.0,182999.9372090693,184729.4804904496,185265.78590007813,161923.24891028344,159815.52865567536
ARIES GLOBAL,33370.0,33370.0,33370.0,33370.0,1400.0,1400.0,1400.0,1400.0,1400.0,8342.060817191377,2399.1435122351395,3967.293685158482,5258.113620273536,5264.599149525515
ARIES WORLDWIDE SUPPLY CHAIN PVT LTD.,8740.0,8740.0,8740.0,8740.0,8740.0,8740.0,8740.0,8740.0,8740.0,7643.267016360653,9338.219881605124,9069.023152291542,8126.850918399519,10121.267316987272
ARIF TRADING COMPANY,50830.0,50830.0,50830.0,50830.0,25600.0,25600.0,25600.0,25600.0,25600.0,29627.998337077093,32060.436743711587,39984.36432208656,26861.933120510308,26541.560901028803
ARIHANT TECHNOCAST INDIA PVT LTD.,48528.0,48528.0,48528.0,48528.0,48528.0,48528.0,48528.0,48528.0,48528.0,48910.81933904183,54634.86918283626,56902.04490792414,47246.49780895922,54513.13007672224
ARIKKAT EXPORTS,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,24450.0,21384.162900922936,22758.713972538822,24430.05212354485,25892.433879890712,25370.460326551693
ARIKKAT OIL INDUSTRIES,29970.0,29970.0,29970.0,29970.0,29970.0,29970.0,29970.0,29970.0,29970.0,26792.90476044151,26597.05366712855,25847.715253828792,27676.200433825143,28332.59780302737
ARIKKAT TRADERS AND EXPORTS,131280.0,131280.0,131280.0,131280.0,172218.0,225540.0,150780.0,150780.0,150780.0,159716.26723882498,163105.88013369194,164623.306981439,159955.65824488015,164981.49541171815
ARIM DOOR INDUSTRIES,7700.0,7700.0,7500.0,7300.0,7100.0,7100.0,7100.0,7100.0,7100.0,6967.794565791381,6905.643893394037,5687.640136849717,3766.417895171209,3504.340086189797
ARIN READYMADES AND GARMENTS,19220.0,19220.0,19220.0,19220.0,19220.0,64798.0,64798.0,64798.0,64798.0,66267.56818232394,69639.27015922347,70994.26172907173,23221.229202337447,21077.53509293485
ARIPPAYIL NOUFAL,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3394.6658727492904,3000.488422213588,3470.5019371558446,3410.2694086445263,2850.856808849843
ARISHINA LIFE SCIENCES P. LTD.,19081.0,19081.0,19081.0,101781.5,184482.0,14443.0,244826.0,108438.0,23420.0,5698.161891294178,7345.149759534979,4784.502744708676,199956.2405752167,194087.41228194803
ARISTA SKYSHIP AGENCIES,6000.0,6000.0,6000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,6253.595330929384,8032.799469739781,7147.031485102954,7978.063426913344,7296.2166205366375
ARISTO TECHNOLOGIES P. LTD.,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1220.0,1221.8061335450038,64.69424884091131,443.5107501173625,1124.8622123441892,1303.7561298438814
ARJUN COIR TUFT,14824.0,14824.0,14824.0,14824.0,14824.0,14824.0,14824.0,222362.0,366894.0,352942.1285404159,374800.3381011241,369981.1475595877,31414.573872500565,31493.02479828708
ARJUN COMPANY,21134.0,21134.0,21134.0,21134.0,21134.0,21134.0,21134.0,21134.0,21134.0,21553.738375015902,21902.30093187932,20551.71636684705,23151.98661125067,22959.5845067997
ARJUNA NATURAL EXTRACTS LTD.,981807.0,1016411.0,784235.0,40123.0,160333.0,104717.5,49102.0,49102.0,49102.0,72887.25046196568,62520.50776786253,54881.26269987074,145644.344646252,144840.37183368078
ARJUNA NATURAL LTD.,142818.0,142818.0,142818.0,142818.0,20048.0,20048.0,20048.0,20048.0,20048.0,38451.89569397154,35462.43741557945,34451.53323480359,19339.747172044823,7030.303488560021
ARJUNA NATURAL LTD. ,1191896.0,1191896.0,1191896.0,1191896.0,1458789.0,437076.0,462055.0,420285.0,541739.0,474647.9765073281,506500.2736017659,495159.0449370046,1485051.4321255046,1466668.8180755526
ARK CHEMICALS PVT LTD,19026.0,19026.0,19026.0,19026.0,19026.0,19026.0,19026.0,19026.0,19026.0,20409.700054741115,23653.1076592654,22743.886270299205,17432.000472523505,17150.01577736449
ARK ELECTRONIC MOTION CONTROLS INDIA P. LTD.,332.0,332.0,880.0,880.0,880.0,880.0,880.0,880.0,880.0,854.0103760353522,0.0,0.0,575.6451204073383,662.1160729129333
ARK ENTERPRISES,187550.0,187550.0,187550.0,187550.0,187550.0,187550.0,187550.0,187550.0,107830.0,123045.51574088771,113663.12370229828,119262.3440372732,176109.42458472843,179602.3319671728
ARK GREASE AND LUBES,264610.0,80880.0,80880.0,80880.0,80880.0,80880.0,80880.0,80880.0,80880.0,93868.42045336972,92120.12534144252,94624.87297213147,78387.76908548851,67392.94901376858
ARKEY EXIM ENTERPRISES,12360.0,12360.0,12360.0,12360.0,12360.0,12360.0,12360.0,12360.0,12360.0,11119.182519174996,10756.773755270173,9901.03810084518,12738.134868285735,11178.247882967116
ARM AGENCIES,24440.0,24440.0,24440.0,24440.0,24440.0,24440.0,24440.0,24440.0,13212.0,9258.077883658232,6721.433432436781,11875.931931903351,24176.890594747267,22703.55685829767
ARMAJARO TRADING P. INDIA,169976.0,169976.0,169976.0,169976.0,169976.0,169976.0,169976.0,169976.0,169976.0,174023.9313402389,169469.9570814547,168329.04101131298,176734.67737250682,171612.92946370004
ARMEX EXPORTERS,496463.0,496463.0,496463.0,4380.0,4380.0,4380.0,4380.0,4380.0,4380.0,0.0,6464.354465094744,12870.31856992445,0.0,5346.139493065188
AROMA ORGANICS LTD.,70840.0,70840.0,70840.0,70840.0,70840.0,70840.0,70840.0,70840.0,70840.0,71127.31002203887,71844.10836911458,70447.14190536854,71117.05653697916,72911.64732847456
ARROWS,19050.0,19050.0,19050.0,19050.0,19050.0,19050.0,19050.0,19050.0,19050.0,20409.700054741115,23653.1076592654,22743.886270299205,17432.000472523505,17150.01577736449
ARSH ENTERPRISES,280448.0,280448.0,280448.0,280448.0,280448.0,280448.0,280448.0,280448.0,280448.0,285479.1405743335,287967.9435407198,285332.9540055118,286381.13816535624,274731.53688524396
ARSHAD CASHEW COMPANY,51455.0,51455.0,51455.0,51455.0,51455.0,51455.0,51455.0,51455.0,51455.0,49932.2768200211,49508.9086800121,44422.23646067816,46536.71535001614,47372.010347871576
ART LAB EQUIPMENTS,3422.0,3422.0,3422.0,3422.0,3422.0,3422.0,3422.0,3422.0,3422.0,3394.6658727492904,3000.488422213588,3470.5019371558446,3407.516257917392,3450.30650595529
ART OF BLOOM,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3394.6658727492904,3000.488422213588,3470.5019371558446,3407.516257917392,3450.30650595529
ARTEC INDUSTRIES,16166.0,16166.0,16166.0,16166.0,16166.0,16166.0,16166.0,16166.0,16166.0,14985.953439350938,15740.390402092831,15958.868007194367,14649.180581804598,14172.228117455146
ARTECH FABS,17170.0,5065.0,5065.0,5065.0,5065.0,5065.0,5065.0,5065.0,5065.0,3561.2528328896733,1825.2359685078263,232.09963083744515,6084.806473160279,9663.209329303121
ARTEE SEAFOOD EXPORTS AND TRADING,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,3228.514497987111,3406.513636966236,3789.671382532688,2437.1805001593893,3087.251626265468
ARTHANAS TRADING P. LTD.,1200.0,1200.0,1200.0,1200.0,1200.0,15730.0,30260.0,44790.0,44790.0,42341.01355483965,44868.46748116368,44800.42542949307,0.0,2882.3212948049186
ARTICS FURNITURE AND INTERIORS,5450.0,5450.0,5450.0,6190.0,4760.0,17980.0,17980.0,17980.0,17980.0,18106.511419183924,19927.69818129425,18478.50017629494,12730.748247927288,13985.13711024553
ARTOCARPUS FOODS PVT LTD,22957.0,22957.0,22957.0,22957.0,22957.0,22957.0,22957.0,22957.0,63760.0,74968.23120472243,82543.92558013077,83589.55417354486,27182.651909807464,33653.05227490468
ARUN AUTOMOBILES,869.0,869.0,869.0,869.0,869.0,869.0,869.0,869.0,869.0,526.4452411716338,0.0,0.0,814.7741599148139,1169.894589796546
ARUN COIR TUFT,14824.0,14824.0,14824.0,14824.0,14824.0,14824.0,14824.0,58944.0,103768.0,105889.68690299336,104835.93226302472,104523.51360062102,27576.4972119208,20183.340465813177
ARUN PRODUCTS,35000.0,35000.0,35000.0,35000.0,35000.0,35000.0,35000.0,35000.0,35000.0,37768.25678851339,37151.685020739445,39422.83428221301,32294.21893982007,33022.59356251964
ARUNA CANE INDUSTRIES,111768.0,196867.0,215120.0,228995.0,371759.0,105285.0,105285.0,105285.0,105285.0,118310.53543526446,101431.6853941466,103337.7224139726,361123.1226244137,355669.76165575034
ARUNDAS P.S.,16110.0,16110.0,16110.0,16110.0,16110.0,16110.0,16110.0,16110.0,16110.0,15814.600095055066,15740.390402092831,15958.868007194367,15029.13311324024,15578.482034006505
ARUNDEV INDUSTRIES,49785.0,49785.0,49785.0,49785.0,261505.0,53520.0,105500.0,26260.0,26260.0,28385.904004332144,49024.74997269886,55926.68281221134,246150.08198369644,247905.81185521185
ARUNNACHALA IMPEX PVT LTD,557112.0,557112.0,557112.0,557112.0,557112.0,557112.0,557112.0,557112.0,557112.0,582728.8076364325,548533.8216681862,546412.6846174918,565070.2828483203,545897.668090241
ARUVANOOR TIMBERS SAW MILL,143170.0,143170.0,143170.0,143170.0,143170.0,55365.0,21480.0,65930.0,65930.0,91755.86063255055,88707.93732119387,94627.3211822284,133512.4399061408,130061.13014074275
ARWAG FASHIONS LLP,9820.0,9820.0,9820.0,9820.0,9820.0,9820.0,9820.0,9211.0,8602.0,10634.048224130413,11636.769906657748,11551.81804675539,7054.206191490986,7126.057066324516
ARYA AGENCIES,9440.0,9440.0,9440.0,9440.0,9440.0,9440.0,9440.0,9440.0,9440.0,10435.503712671809,11636.769906657748,11554.819214939487,7109.039758886443,7417.785568246734
ARYA METAL ROOF SYSTEMS,16055.0,16055.0,16055.0,16055.0,16055.0,16055.0,16055.0,16055.0,16055.0,15814.600095055066,15740.390402092831,15958.868007194367,15039.809037380037,15578.482034006505
ARYA VAIDYA SALA,10702.0,10702.0,10702.0,10702.0,10702.0,10702.0,10702.0,10702.0,10702.0,11205.749812499154,10907.8259288189,12499.53950795962,11880.508421635372,13177.2371937047
ARYABANGY BUILDERS P. LTD.,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,7975.0,8277.28359909379,8548.871464475757,9069.023152291542,7589.506467237137,7280.207091513788
ARYABHANGY,25568.0,25568.0,25568.0,28454.0,28454.0,28454.0,28454.0,28454.0,28454.0,28070.763247412164,22274.765486996155,25131.49199675175,25829.06321212754,24760.267137718736
ARYAN WOOD PRODUCTS P. LTD.,39334.0,39334.0,39334.0,39334.0,39334.0,39334.0,39334.0,39334.0,39334.0,35539.62197414576,37542.21307632688,36541.581743873074,37715.01001005282,37847.30325858027
ARYAS EXPORTS AND IMPORTS,2180.0,2180.0,2180.0,2180.0,2180.0,2180.0,2180.0,2180.0,2180.0,2353.483425520011,3321.158100682078,3754.3624901347794,2031.058176056482,2808.2675730278715
AS ASTRA AND COMPANY,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,0.0,560.4680003640242,1027.0972569129665,1373.1412309070583,1169.237290720339
ASA SANITARIES PVT LIMITED,70655.0,70655.0,70655.0,70655.0,70655.0,70655.0,70655.0,70655.0,70655.0,71127.31002203887,71844.10836911458,70447.14190536854,71117.05653697916,72911.64732847456
ASAAD MARGIN FREE SUPER MARKET P. LTD.,27220.0,27220.0,27220.0,27220.0,19720.0,19720.0,19720.0,19720.0,19720.0,29049.102631641203,32114.943961947225,24358.368179931887,22805.27552393067,25324.00313216576
ASHA GROUP OF COMPANIES,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,7400.0,7877.480365147116,8787.814122356474,9069.023152291542,7651.448478518403,9832.567095312756
ASHAZ IMPEX,4000.0,4000.0,4000.0,4000.0,4000.0,19025.0,19485.0,18936.0,18936.0,21838.194146413472,21960.516002588323,18263.516183297383,2575.5236375266686,2810.121364061022
ASHBURY INTERNATIONAL,20125.0,107839.67,195554.33,283269.0,268225.0,198167.0,597252.0,1064717.0,743587.0,738168.2960422329,731493.7397329765,725140.4900206123,250383.9362592725,255135.00926140952
ASHIK TRADERS,107850.0,107850.0,107850.0,107850.0,107850.0,107850.0,107850.0,107850.0,107850.0,110899.60164580077,113639.68360404788,115993.32805056346,107967.32182090032,106972.39072349912
ASHIQU TIMBERS,27625.0,27625.0,27625.0,27625.0,27625.0,27625.0,27625.0,27625.0,27625.0,23872.387348257005,24598.70696844661,25660.89661444188,29019.057779994444,27257.5014196852
ASHIQUE CHEMICALS & COSMETICS,26576.0,1450.0,357402.0,357402.0,357402.0,357402.0,357402.0,357402.0,357402.0,419723.0934269112,418792.17245531495,412965.2443215143,378480.6452145727,363026.38016754284
ASHIQUE EXPORTS (P) LTD.,6550.0,6550.0,6550.0,6550.0,6550.0,6550.0,6550.0,6550.0,6550.0,6495.5228062659735,4826.041992625804,5286.9634511566255,4376.891822282691,4108.401959580835
ASHISH TIMBER DEPOT,191450.0,191450.0,105025.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,38918.70876680047,38295.18894072552,45302.05626519933,18348.20543188078,15899.946038665716
ASHKAR CASHEW INDUSTRIES,187615.0,187615.0,187615.0,187615.0,187615.0,187615.0,187615.0,187615.0,187615.0,188602.5936968545,189197.21251460828,186114.30937023973,182481.0021345724,188902.7079613743
ASHNA TRADING COMPANY,19289.0,19289.0,19289.0,19289.0,19289.0,19289.0,19289.0,19289.0,19289.0,19490.14952445752,18637.22021322896,18605.24123131216,18130.681425047223,18484.500354689662
ASHOKA INTERNATIONAL,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2377.1108692424605,3321.158100682078,3754.3624901347794,2046.2006353349425,2808.2675730278715
ASHOKA SOCIAL VENTURES LLP,1906.0,1906.0,1906.0,1906.0,1906.0,1906.0,12946.0,23986.0,23986.0,29949.660015331,33843.15958011057,33055.18341422686,0.0,0.0
ASHP DEVELOPERS LLP,12540.0,12540.0,12540.0,12540.0,12540.0,12540.0,12540.0,12540.0,12540.0,9970.617024251493,10651.711533257389,9901.03810084518,12456.025713409064,11178.247882967116
ASHRAF K,9420.0,9420.0,9420.0,9420.0,9420.0,9420.0,9420.0,9420.0,9420.0,10435.503712671809,11636.769906657748,11554.819214939487,7109.039758886443,7417.785568246734
ASHTECH (INDIA) PVT.LTD.,114200.0,114200.0,114200.0,114200.0,114200.0,114200.0,114200.0,114200.0,114200.0,109075.81753852742,107061.33711528697,114872.48699807236,117384.11012145608,116354.48409160273
ASHWATHI CASHEW ENTERPRISES,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,151200.0,147537.29953686486,151873.79538048652,153971.663700597,159081.91428140504,159924.45149020525
ASHWATHI CASHEWS,53150.0,53150.0,53150.0,53150.0,53150.0,53150.0,53150.0,53150.0,53150.0,50150.948764089495,48969.9126264971,47315.00310774357,52901.34715869336,49462.372715357575
ASHWIN INTERIOR DECORATOR,25120.0,25120.0,25120.0,25120.0,25120.0,25120.0,25120.0,25120.0,25120.0,21164.37759862526,20630.06619380042,16817.301796135027,29527.775444543226,28342.13303437701
ASIA ENTERPRISES,20690.0,20690.0,20690.0,20690.0,20690.0,22269.0,22269.0,22269.0,22269.0,20675.67816242832,25774.006815095665,22346.95262586512,24289.474128046422,22492.773202826153
ASIA PACIFIC EXPORT,445470.0,445470.0,445470.0,445470.0,445470.0,445470.0,445470.0,445470.0,445470.0,472031.6309749248,481617.4458039739,472380.8158181523,457904.6208142727,456624.21475530916
ASIA ROSE IMPORT AND EXPORT,675.0,675.0,675.0,675.0,675.0,675.0,675.0,675.0,675.0,54.12181405024603,0.0,0.0,814.7741599148139,943.8519552025246
ASIAN ALUMINIUM & ALLIEDS ,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,18500.0,19238.894813080085,18637.22021322896,18503.51647321554,17824.69091209001,19117.75530340569
ASIAN COPIERS,11400.0,11400.0,11400.0,11400.0,11400.0,11400.0,11400.0,11400.0,11400.0,10389.631033539772,11204.245151630135,9718.80892626231,11787.89961826906,11112.540669852518
ASIAN GLASS AND PLYWOODS,90279.0,90279.0,90279.0,90279.0,90279.0,90279.0,90279.0,54640.0,100880.0,109780.92891125695,114622.33833206922,119638.18151925108,105288.78195518847,105257.73835361528
ASIAN GRANITO INDIA  LTD.,1778751.0,105104.0,105124.57,105145.14,105165.71,105186.29,105206.86,105227.43,105248.0,109888.04261125578,97869.50059213291,97584.24350837267,94699.6054792779,99504.04758733104
